project_name,main_category,scope_of_dev,test_case,Fire TV,Roku,Android TV,Apple TV,Web,Apple Mobile,Android Mobile,Smart TV,Vizio TV
Card Management,Profile Screen,Email Section,"title text 확인
title text stringset 확인
User Email 확인
해상도 768 미만 적용 시 배치 확인
Edit Button 확인
Edit Button stringset 확인
Edit Button UI 확인
Edit Button 기능 확인
Email Verification Inform text 노출 여부 확인
Email Verification Inform text 확인
Email Verification Inform text stringset 확인
Email Verification Inform text UI 확인
Email Verification Button 노출 여부 확인
Email Verification Button 확인
Email Verification Button stringset 확인
Email Verification Button UI 확인
Email Verification Button 기능 확인",False,False,False,False,True,False,False,False,False
Card Management,Profile Screen,Functional Section,"Save Changes Button 확인
Default Setting 확인
Save Changes Button stringset 확인
Dimmed Save Changes Button 기능 확인
User Data 변경 시 Save Changes Button확인
User Data 원상복구 시 Save Changes Button확인
Save Changes Button 선택 시 동작 확인
Save Changes Button 기능 확인",False,False,False,False,True,False,False,False,False
Card Management,Profile Screen,Gender Section,"title text 확인
title text stringset 확인
Radio Button 확인
Default Setting 확인
Radio Button 선택 시 동작 확인
Radio Button 기능 확인
Male Radio Button 확인
Male Radio Button stringset 확인
Female Radio Button 확인
Female Radio Button stringset 확인
Other Radio Button 확인
Other Radio Button stringset 확인
Prefer not to say Radio Button 확인
Prefer not to say Radio Button stringset 확인
해상도 768 미만 적용 시 배치 확인
해상도 768 미만 적용 시 배치 확인",False,False,False,False,True,False,False,False,False
Card Management,Profile Screen,General Rules,"title text 확인
title text stringset 확인",False,False,False,False,True,False,False,False,False
Card Management,Profile Screen,Name Section,"title text 확인
title text stringset 확인
Input box 확인
해상도 768 미만 적용 시 배치 확인
User Name 확인
Input box 선택 시 UI 확인
text 선택 시 동작 확인
text 삭제 확인
Absence error message text 확인
Absence error message text stringset 확인
Absence error message text UI 확인
Invalid error message text 노출 여부 확인
Invalid error message text 경계값 확인
Invalid error message text 확인
Invalid error message text stringset 확인
Invalid error message text UI 확인",False,False,False,False,True,False,False,False,False
Card Management,Profile Screen,Password Section,"title text 확인
title text stringset 확인
User Password 확인
User Password Encoding 확인
User Password Encoding stringset 확인
해상도 768 미만 적용 시 배치 확인
title text 확인
title text stringset 확인
title text underline 확인
title text UI 확인
Change Button 기능 확인
title text 확인
title text stringset 확인
title text UI 확인
User Password Change Date 확인
User Password Change Date stringset 확인
User Password Change Date UI 확인",False,False,False,False,True,False,False,False,False
Card Management,Profile Screen,Validation,"Absence error message text 확인
Absence error message text stringset 확인
Absence error message text UI 확인
Invalid error message text 노출 여부 확인
Invalid error message text 경계값 확인
Invalid error message text 확인
Invalid error message text stringset 확인
Invalid error message text UI 확인",False,False,False,False,True,False,False,False,False
Card Management,Profile Screen,ZIP Code Section,"ZIP Code Section 노출 여부 확인
title text 확인
title text stringset 확인
User ZIP Code 확인
User ZIP Code 없을 시 UI 확인
해상도 768 미만 적용 시 배치 확인
Edit Button 확인
Edit Button stringset 확인
Edit Button UI 확인
Edit Button 기능 확인
Enter ZIP Code Button 노출 여부 확인
Enter ZIP Code Button 확인
Enter ZIP Code Button stringset 확인
Enter ZIP Code Button UI 확인
Enter ZIP Code Button 기능 확인",False,False,False,False,True,False,False,False,False
Card Management,Subscribe Page,Information Section,"Tax Information text 확인
Tax Information text stringset 확인
Tax text UI 확인",False,False,False,False,True,False,False,False,False
Card Management,Subscribe Page,Payment Summary Area,Currency 확인,False,False,False,False,True,False,False,False,False
